"AffyID"	"SYMBOL"	"ND_1_CD14_TNF_90_133Plus_2.CEL"	"ND_2_CD14_TNF_90_133Plus_2.CEL"
"202533_s_at"	"DHFR"	"6.92193710351988"	"7.09861112584738"
"202534_x_at"	"DHFR"	"7.40893526993386"	"7.18568576158325"
"202535_at"	"FADD"	"8.12817645734789"	"7.28658675914089"
"202536_at"	"CHMP2B"	"8.40057273563411"	"7.37464533548922"
"202537_s_at"	"CHMP2B"	"8.09077948598192"	"6.76816784059945"
"202538_s_at"	"CHMP2B"	"8.75570371608115"	"7.2432227836169"
"202539_s_at"	"HMGCR"	"8.93534406991286"	"7.49449084548329"
"202540_s_at"	"HMGCR"	"8.56980084633992"	"7.09013647068585"
"202541_at"	"AIMP1"	"8.11931890037255"	"6.80191529909938"
"202542_s_at"	"AIMP1"	"9.33277479522872"	"8.06121465978895"
"202543_s_at"	"GMFB"	"8.66897702334262"	"6.97358974250691"
"202544_at"	"GMFB"	"9.28319187214994"	"7.42462547456816"
"202545_at"	"PRKCD"	"10.2122297453716"	"8.80108615194772"
"202546_at"	"VAMP8"	"9.78601947928471"	"9.16405733936714"
"202547_s_at"	"ARHGEF7"	"7.49621464224175"	"7.0153964926958"
"202548_s_at"	"ARHGEF7"	"8.43564285285364"	"7.48973459935321"
"202549_at"	"VAPB"	"7.34919845062043"	"7.48455815749158"
"202550_s_at"	"VAPB"	"9.07359619068792"	"7.19041767852209"
"202551_s_at"	"CRIM1"	"7.94967441797356"	"7.10878977790775"
"202552_s_at"	"CRIM1"	"8.02644941116253"	"7.35982503168594"
"202553_s_at"	"SYF2"	"9.07377106222815"	"7.31747167647321"
"202554_s_at"	"GSTM3"	"6.97271710524893"	"6.99766628931623"
"202555_s_at"	"MYLK"	"7.1673213756259"	"7.50945096013781"
"202556_s_at"	"MCRS1"	"8.09792046178812"	"7.53936214691891"
"202557_at"	"HSPA13"	"8.74481965449092"	"7.1168757218897"
"202558_s_at"	"HSPA13"	"7.92345299282198"	"6.76007344837769"
"202559_x_at"	"CHTOP"	"8.79445439085644"	"8.15042060372339"
"202560_s_at"	"CHTOP"	"9.22369717696249"	"7.38523584496058"
"202561_at"	"TNKS"	"7.04349814393171"	"6.82607862078608"
"202562_s_at"	"C14orf1"	"7.40531599916162"	"7.23860218068109"
"202563_at"	"C14orf1"	"6.97031130978579"	"7.48560047485431"
"202564_x_at"	"ARL2"	"7.4923165384771"	"6.94768839004494"
"202565_s_at"	"SVIL"	"8.06376434769065"	"6.89734076476033"
"202566_s_at"	"SVIL"	"7.50329264195961"	"7.28216081119089"
"202567_at"	"SNRPD3"	"9.88277310180909"	"8.79692994521428"
"202568_s_at"	"MARK3"	"8.70750711192287"	"7.75132732287215"
"202569_s_at"	"MARK3"	"8.40207153305112"	"7.00972255876755"
"202570_s_at"	"DLGAP4"	"7.62860801563118"	"7.71004186643098"
"202571_s_at"	"DLGAP4"	"7.41632363644337"	"7.78184869733788"
"202572_s_at"	"DLGAP4"	"7.53649743231596"	"7.28652841505543"
"202573_at"	"CSNK1G2"	"9.03564713362808"	"8.20389211295537"
"202574_s_at"	"CSNK1G2"	"7.59251096137277"	"7.83728976526425"
"202575_at"	"CRABP2"	"7.3530432394629"	"7.80582382608142"
"202576_s_at"	"DDX19B"	"8.01735191073569"	"7.82411400044441"
"202577_s_at"	"DDX19A"	"8.1008364812433"	"7.12077581079115"
"202578_s_at"	"DDX19A"	"7.7346870438785"	"7.59945465567251"
"202579_x_at"	"HMGN4"	"9.11807372209242"	"7.43990774807554"
"202580_x_at"	"FOXM1"	"6.90672485676197"	"7.12311526209562"
"202581_at"	"HSPA1B"	"7.91638007691009"	"6.83575068640184"
"202582_s_at"	"RANBP9"	"8.52101413959504"	"6.99221476871042"
"202583_s_at"	"RANBP9"	"7.7899222615064"	"7.22759601233608"
"202584_at"	"NFX1"	"7.93983563596329"	"7.19214016181808"
"202585_s_at"	"NFX1"	"7.33498508546958"	"7.43534987480004"
"202586_at"	"POLR2L"	"7.23351060360681"	"7.63545203661905"
"202587_s_at"	"AK1"	"7.11400438258998"	"8.1689659690505"
"202588_at"	"AK1"	"7.4363864885902"	"7.27440920076825"
"202589_at"	"TYMS"	"6.71494710517751"	"6.75747072778814"
"202590_s_at"	"PDK2"	"7.43355210749659"	"7.58145929701382"
"202591_s_at"	"SSBP1"	"10.1739700148856"	"8.16740773074366"
"202592_at"	"BLOC1S1"	"9.52263054723501"	"8.15196501682658"
"202593_s_at"	"GDE1"	"7.3881329378181"	"7.23701913567062"
"202594_at"	"LEPROTL1"	"7.53228218167055"	"7.01949139961055"
"202595_s_at"	"LEPROTL1"	"8.15050898849171"	"6.78784631085113"
"202596_at"	"ENSA"	"9.68577115200807"	"9.75608270398136"
"202597_at"	"IRF6"	"7.1032833360951"	"6.99731353384516"
"202598_at"	"S100A13"	"7.64788687378567"	"7.61719929991592"
"202599_s_at"	"NRIP1"	"8.71059634059902"	"7.16380419952511"
"202600_s_at"	"NRIP1"	"7.03092917202568"	"6.92936146580359"
"202601_s_at"	"HTATSF1"	"6.69111559281396"	"7.2286602989427"
"202602_s_at"	"HTATSF1"	"8.26741384114168"	"7.13869773147931"
"202603_at"	"ADAM10"	"9.57113112797"	"7.85404034083802"
"202604_x_at"	"ADAM10"	"7.4552499934582"	"7.42499265494934"
"202605_at"	"GUSB"	"9.7864769228971"	"9.11889930469631"
"202606_s_at"	"TLK1"	"7.85795022033069"	"7.1707494364027"
"202607_at"	"NDST1"	"8.14872216440793"	"7.35756306176948"
"202608_s_at"	"NDST1"	"7.51624816088609"	"8.0621318252562"
"202609_at"	"EPS8"	"7.27301773862899"	"6.70810471720938"
"202610_s_at"	"MED14"	"7.5292403038642"	"6.97012394214517"
"202611_s_at"	"MED14"	"7.37405439317995"	"6.95575779858582"
"202612_s_at"	"MED14"	"6.68330036488955"	"6.76800894260038"
"202613_at"	"CTPS1"	"7.01731398115521"	"7.09949561524244"
"202614_at"	"SLC30A9"	"8.27370805037888"	"7.09684272767608"
"202615_at"	"GNAQ"	"8.83319545251881"	"7.22301330952975"
"202616_s_at"	"MECP2"	"7.64954964270664"	"7.08325448275774"
"202617_s_at"	"MECP2"	"7.4284635052066"	"7.57377768088499"
"202618_s_at"	"MECP2"	"7.71561658234708"	"7.90950423896414"
"202619_s_at"	"PLOD2"	"6.66912890402418"	"7.1000010660942"
"202620_s_at"	"PLOD2"	"6.60400431013856"	"6.58471219521696"
"202621_at"	"IRF3"	"7.72720567969409"	"7.87619094403388"
"202622_s_at"	"ATXN2"	"7.31525542170519"	"7.0838636246284"
"202623_at"	"EAPP"	"8.28111673914816"	"7.20964443092404"
"202624_s_at"	"CABIN1"	"8.05836984720459"	"8.19744474971449"
"202625_at"	"LYN"	"11.0429491353908"	"9.06231495026259"
"202626_s_at"	"LYN"	"12.5394579589594"	"11.4494200984216"
"202627_s_at"	"SERPINE1"	"7.10010726450056"	"7.34879180145481"
"202628_s_at"	"SERPINE1"	"7.17001668971268"	"7.11333625881685"
"202629_at"	"APPBP2"	"7.98677799672471"	"7.03212774243764"
"202630_at"	"APPBP2"	"7.36293825003648"	"6.86571577779378"
"202631_s_at"	"APPBP2"	"7.43513357928905"	"7.01007242056656"
"202632_at"	"DPH1"	"8.65487148797505"	"7.38151712996121"
"202633_at"	"TOPBP1"	"7.62657178839003"	"6.96923783095748"
"202634_at"	"POLR2K"	"8.03745509569439"	"6.66609728001141"
"202635_s_at"	"POLR2K"	"8.99270480098443"	"7.54615184982272"
"202636_at"	"RNF103"	"8.51315274079769"	"7.29368593296896"
"202637_s_at"	"ICAM1"	"10.9073706153591"	"9.44450206636503"
"202638_s_at"	"ICAM1"	"10.1989158138657"	"8.86261303181887"
"202639_s_at"	"RANBP3"	"7.86497403902129"	"8.13550128425854"
"202640_s_at"	"RANBP3"	"7.96540706133297"	"7.58770052687425"
"202641_at"	"ARL3"	"7.59000892443879"	"7.56178711206165"
"202642_s_at"	"TRRAP"	"8.08975226875475"	"7.29858425662485"
"202643_s_at"	"TNFAIP3"	"10.045889042409"	"8.72603043758654"
"202644_s_at"	"TNFAIP3"	"11.2047219270524"	"10.4039745757611"
"202645_s_at"	"MEN1"	"7.22858080883723"	"7.431282613594"
"202646_s_at"	"CSDE1"	"9.45809311818734"	"7.63701825989573"
"202647_s_at"	"NRAS"	"8.58675171203587"	"6.86516785370663"
"202648_at"	"RPS19"	"8.42326162839151"	"8.46246699620901"
"202649_x_at"	"RPS19"	"13.3679570910132"	"13.2579038516151"
"202650_s_at"	"KIAA0195"	"7.52842827543984"	"7.18609804907059"
"202651_at"	"LPGAT1"	"8.76955429622206"	"7.05544964042564"
"202652_at"	"APBB1"	"7.41561870203793"	"7.19050889426191"
"202653_s_at"	"MARCH7"	"8.83612798876076"	"7.17405720671392"
"202654_x_at"	"MARCH7"	"8.1631230088101"	"6.86448046377347"
"202655_at"	"MANF"	"9.88974184622836"	"9.1759554320537"
"202656_s_at"	"SERTAD2"	"8.28889140309629"	"7.22652214764424"
"202657_s_at"	"SERTAD2"	"8.50325675583102"	"7.41152778234049"
"202658_at"	"PEX11B"	"8.18670283314958"	"6.83690233661987"
"202659_at"	"PSMB10"	"10.1507627902188"	"10.4948829889122"
"202660_at"	"ITPR2"	"7.27037773860371"	"6.88485155199215"
"202661_at"	"ITPR2"	"6.93221040737924"	"6.90172215943939"
"202662_s_at"	"ITPR2"	"7.12217962770761"	"7.01071577548727"
"202663_at"	"WIPF1"	"7.37157738157782"	"7.13114672050122"
"202664_at"	"WIPF1"	"8.05635782282905"	"6.96893364871704"
"202665_s_at"	"WIPF1"	"7.48223661677769"	"6.86409009806421"
"202666_s_at"	"ACTL6A"	"6.99580210954125"	"6.47708064847419"
"202667_s_at"	"SLC39A7"	"7.94744363686525"	"7.40306142537015"
"202668_at"	"EFNB2"	"6.67230400078883"	"6.75184247330596"
"202669_s_at"	"EFNB2"	"6.94513984122338"	"7.69387873062946"
"202670_at"	"MAP2K1"	"9.52221238229565"	"8.61942628859048"
"202671_s_at"	"PDXK"	"9.28069503482788"	"8.11576760774367"
"202672_s_at"	"ATF3"	"8.33561793426689"	"7.61324126160349"
"202673_at"	"DPM1"	"9.64216260638036"	"7.73451742793344"
"202674_s_at"	"LMO7"	"6.68973521575989"	"6.72330276345757"
"202675_at"	"SDHB"	"8.73197630506299"	"7.68707735754326"
"202676_x_at"	"FASTK"	"8.21044393650048"	"7.86952011295971"
"202677_at"	"RASA1"	"8.46621712918256"	"7.04164995150447"
"202678_at"	"GTF2A2"	"9.37130647933806"	"7.2836704873207"
"202679_at"	"NPC1"	"8.13199239561281"	"7.43658479773622"
"202680_at"	"GTF2E2"	"7.92530819960356"	"7.32752734569629"
"202681_at"	"USP4"	"8.70363693178133"	"7.64372166235287"
"202682_s_at"	"USP4"	"9.43306078439389"	"7.49953565685166"
"202683_s_at"	"RNMT"	"7.97566953550172"	"7.27866685484839"
"202684_s_at"	"RNMT"	"7.28767239049212"	"6.83303743954331"
"202685_s_at"	"AXL"	"6.80141978920349"	"6.96026132829837"
"202686_s_at"	"AXL"	"6.93511508679966"	"6.96331378099338"
"202687_s_at"	"TNFSF10"	"7.4570689837136"	"7.01818033140095"
"202688_at"	"TNFSF10"	"7.94144034758907"	"7.09104091288554"
"202689_at"	"RBM15B"	"8.66743257255995"	"7.28989693190957"
"202690_s_at"	"SNRPD1"	"8.74569001422467"	"7.72869353939129"
"202691_at"	"SNRPD1"	"7.95431169027072"	"7.41573983347205"
"202692_s_at"	"UBTF"	"7.41740554075305"	"7.48828851550226"
"202693_s_at"	"STK17A"	"8.93619016603136"	"6.8699927443862"
"202694_at"	"STK17A"	"7.06936731706167"	"6.83683394508005"
"202695_s_at"	"STK17A"	"7.76923914680582"	"7.07820664127406"
"202696_at"	"OXSR1"	"9.90143621005753"	"8.74523491045443"
"202697_at"	"NUDT21"	"8.36116780566603"	"7.40559341560686"
"202698_x_at"	"COX4I1"	"12.5692373163895"	"12.588763785349"
"202699_s_at"	"TMEM63A"	"7.38245100885804"	"7.91410582776904"
"202700_s_at"	"TMEM63A"	"7.54601734599808"	"7.29673500034056"
"202701_at"	"BMP1"	"7.53372709930739"	"7.1804089045576"
"202702_at"	"TRIM26"	"8.28666490275751"	"7.04519898939054"
"202703_at"	"DUSP11"	"8.3353974298436"	"7.14921753157233"
"202704_at"	"TOB1"	"7.96573143249822"	"6.74557949796427"
"202705_at"	"CCNB2"	"6.78506895230086"	"6.81631080808524"
"202706_s_at"	"UMPS"	"7.89981323887172"	"7.62618088561123"
"202707_at"	"UMPS"	"6.8928946478471"	"6.80737923164952"
"202708_s_at"	"HIST2H2BE"	"7.82730139526165"	"7.44304426905592"
"202709_at"	"FMOD"	"7.20834275907995"	"7.08435006832668"
"202710_at"	"BET1"	"7.66795970863686"	"6.95407858814697"
"202711_at"	"EFNB1"	"7.16956593263365"	"7.20074568282013"
"202712_s_at"	"CKMT1B"	"7.06227486547903"	"7.23239348186283"
"202713_s_at"	"KIAA0391"	"7.57168630165637"	"6.83422548904805"
"202714_s_at"	"KIAA0391"	"7.10130456022479"	"7.09949099058975"
"202715_at"	"CAD"	"7.34094315342687"	"7.49893187669132"
"202716_at"	"PTPN1"	"9.16528756843037"	"7.95332517287293"
"202717_s_at"	"CDC16"	"7.69441226514757"	"6.97168444757518"
"202718_at"	"IGFBP2"	"7.1600014062546"	"8.24354380035822"
"202719_s_at"	"TES"	"8.34669248603223"	"7.77854437707931"
"202720_at"	"TES"	"9.13369343226637"	"8.05259563532776"
"202721_s_at"	"GFPT1"	"7.33707623641438"	"7.18793561505762"
"202722_s_at"	"GFPT1"	"7.41511491385029"	"6.86248306745128"
"202723_s_at"	"FOXO1"	"7.12078973242138"	"7.13398496046781"
"202724_s_at"	"FOXO1"	"7.18951230625009"	"6.9015282972341"
"202725_at"	"POLR2A"	"7.66948832395102"	"7.24897963361947"
"202726_at"	"LIG1"	"7.50970783386599"	"7.58497670836151"
"202727_s_at"	"IFNGR1"	"10.8182864332998"	"10.3068278284069"
"202728_s_at"	"LTBP1"	"7.11684661668507"	"7.82664849406524"
"202729_s_at"	"LTBP1"	"7.23263089584721"	"7.27783508946603"
"202730_s_at"	"PDCD4"	"7.5050703790468"	"7.23850129665205"
"202731_at"	"PDCD4"	"7.43549899286858"	"6.90768591688423"
"202732_at"	"PKIG"	"7.61204798503332"	"7.51281314253505"
"202733_at"	"P4HA2"	"6.99243818664999"	"6.94061115314946"
"202734_at"	"TRIP10"	"8.25190359417826"	"7.9922638137917"
"202735_at"	"EBP"	"7.94809553255402"	"8.36061783736795"
"202736_s_at"	"LSM4"	"8.26303128939928"	"7.91556823204415"
"202737_s_at"	"LSM4"	"8.12562430206154"	"7.35086013655299"
"202738_s_at"	"PHKB"	"8.11102107561113"	"6.96208321574109"
"202739_s_at"	"PHKB"	"7.8602308189523"	"6.71611643457356"
"202740_at"	"ACY1"	"7.56514955638573"	"7.86257434434443"
"202741_at"	"PRKACB"	"7.58245577064389"	"7.00214942580519"
"202742_s_at"	"PRKACB"	"6.72953706766258"	"6.77042317775314"
"202743_at"	"PIK3R3"	"6.88023225452394"	"6.77287376757819"
"202744_at"	"SLC20A2"	"6.87887250834943"	"6.7442580032298"
"202745_at"	"USP8"	"8.21594615838023"	"6.64468758737299"
"202746_at"	"ITM2A"	"7.06774998010019"	"6.56332336731151"
"202747_s_at"	"ITM2A"	"7.49152436347659"	"7.09360805167511"
"202748_at"	"GBP2"	"10.8391187423371"	"10.6119380636945"
"202749_at"	"WRB"	"7.13370711967541"	"6.9237324163905"
"202750_s_at"	"TFIP11"	"8.47857515614023"	"7.88377683856547"
"202751_at"	"TFIP11"	"7.28709250951414"	"6.82971246156181"
"202752_x_at"	"SLC7A8"	"7.81605880277919"	"7.85364649614774"
"202753_at"	"PSMD6"	"10.0686090276276"	"8.64672193628011"
"202754_at"	"R3HDM1"	"8.08975732923818"	"6.96602499214951"
"202755_s_at"	"GPC1"	"7.36104983495208"	"8.71887948547973"
"202756_s_at"	"GPC1"	"7.17757832583341"	"7.76055348316376"
"202757_at"	"NELFB"	"8.0267647675308"	"7.46943261858291"
"202758_s_at"	"RFXANK"	"7.90873910322081"	"7.5329501758881"
"202759_s_at"	"AKAP2"	"7.32794103528243"	"6.96139663506313"
"202760_s_at"	"PALM2-AKAP2"	"6.95545045830429"	"7.05770873073967"
"202761_s_at"	"SYNE2"	"6.9303465020385"	"6.86974564210892"
"202762_at"	"ROCK2"	"7.45614027497768"	"6.84429722952837"
"202763_at"	"CASP3"	"7.82111871462904"	"7.15518067689593"
"202764_at"	"STIM1"	"7.64193663289953"	"7.31311654865107"
"202765_s_at"	"FBN1"	"6.77631895369267"	"6.91184823637313"
"202766_s_at"	"FBN1"	"6.6545211201189"	"6.81835524021982"
"202767_at"	"ACP2"	"8.06155462278612"	"7.67196655570038"
"202768_at"	"FOSB"	"7.35251540098554"	"7.13056082024353"
"202769_at"	"CCNG2"	"7.92086441333236"	"7.10861068191047"
"202770_s_at"	"CCNG2"	"7.47618235375844"	"6.77532301610323"
"202771_at"	"PIEZO1"	"8.8316517496671"	"7.92873703144691"
"202772_at"	"HMGCL"	"7.98129960903052"	"7.55123596004105"
"202773_s_at"	"SFSWAP"	"7.53987800674749"	"7.80389481101024"
"202774_s_at"	"SFSWAP"	"7.95903433605316"	"7.64899029170654"
"202775_s_at"	"SFSWAP"	"7.95579537888851"	"7.30522864180616"
"202776_at"	"DNTTIP2"	"8.93817656475205"	"7.51948765966424"
"202777_at"	"SHOC2"	"9.41868480550637"	"7.9241365110305"
"202778_s_at"	"ZMYM2"	"7.82939629190658"	"6.76353979406696"
"202779_s_at"	"UBE2S"	"8.19199410682649"	"7.8664482320392"
"202780_at"	"OXCT1"	"7.16184426294245"	"6.84272595913153"
"202781_s_at"	"INPP5K"	"7.85010717290491"	"7.25297518107145"
"202782_s_at"	"INPP5K"	"7.89726772685483"	"7.91181945733926"
"202783_at"	"NNT"	"7.42993483629017"	"7.01828759592989"
"202784_s_at"	"NNT"	"7.10236230508047"	"7.06683008713778"
"202785_at"	"NDUFA7"	"9.02110484944289"	"8.29604695495126"
"202786_at"	"STK39"	"7.33536401169872"	"6.8195744232387"
"202787_s_at"	"MAPKAPK3"	"8.25500623623264"	"7.8505461472848"
"202788_at"	"MAPKAPK3"	"9.65823238287968"	"8.87550106819945"
"202789_at"	"PLCG1"	"7.32375081447229"	"7.03057641111317"
"202790_at"	"CLDN7"	"7.07442427303575"	"7.46164701655823"
"202791_s_at"	"PPP6R2"	"8.0567560012587"	"8.65385949997697"
"202792_s_at"	"PPP6R2"	"7.58656928224382"	"7.40317623128264"
"202793_at"	"LPCAT3"	"7.53795100102895"	"7.30099494107055"
"202794_at"	"INPP1"	"9.19796291587355"	"7.79263458071912"
"202795_x_at"	"TRIOBP"	"8.77361701376207"	"8.12814637143081"
"202796_at"	"SYNPO"	"7.0280292821756"	"7.69537558786233"
"202797_at"	"SACM1L"	"8.41887280252941"	"6.99799639198531"
"202798_at"	"SEC24B"	"8.63129274598379"	"7.3684575445773"
"202799_at"	"CLPP"	"7.81977666886195"	"7.62651409114209"
"202800_at"	"SLC1A3"	"8.95242673570603"	"9.02367763730885"
"202801_at"	"PRKACA"	"8.45510326105868"	"7.84319282772617"
"202802_at"	"DHPS"	"7.87071713577608"	"7.23737818317345"
"202803_s_at"	"ITGB2"	"13.2150919524927"	"13.125540350085"
"202804_at"	"ABCC1"	"8.02419119133398"	"7.85036281994022"
"202805_s_at"	"ABCC1"	"7.66442640417203"	"7.41317389568735"
"202806_at"	"DBN1"	"7.09902398159962"	"7.00219280131403"
"202807_s_at"	"TOM1"	"9.32044755046901"	"8.40626894096408"
"202808_at"	"WBP1L"	"9.38998054813014"	"8.92783522518588"
"202809_s_at"	"INTS3"	"7.78462281418889"	"7.67112630188662"
"202810_at"	"DRG1"	"8.74252873926337"	"7.62560300089638"
"202811_at"	"STAMBP"	"7.60977702649529"	"6.81960738750909"
"202812_at"	"GAA"	"9.43024563298814"	"8.85544456642561"
"202813_at"	"TARBP1"	"7.68144125381774"	"7.70981965076988"
"202814_s_at"	"HEXIM1"	"8.37811352795633"	"7.77129353906149"
"202815_s_at"	"HEXIM1"	"7.66058151712221"	"7.56820895704501"
"202816_s_at"	"SS18"	"7.84301751491463"	"7.68942738746872"
"202817_s_at"	"SS18"	"8.27651045173914"	"6.98849539730846"
"202818_s_at"	"TCEB3"	"7.67179341984388"	"7.93774477096471"
"202819_s_at"	"TCEB3"	"8.08958367620168"	"7.20988869699344"
"202820_at"	"AHR"	"9.56159310929732"	"8.53933600101424"
"202821_s_at"	"LPP"	"6.95613303274472"	"7.41906700571291"
"202822_at"	"LPP"	"8.23525392068471"	"7.29275047707447"
"202823_at"	"TCEB1"	"7.41833900350846"	"6.67142751457984"
"202824_s_at"	"TCEB1"	"10.1039245940286"	"8.19497235917507"
"202825_at"	"SLC25A4"	"7.67285589560342"	"7.65735814169537"
"202826_at"	"SPINT1"	"7.80551323307745"	"8.15086542215103"
"202827_s_at"	"MMP14"	"7.41490400006312"	"7.72052404313809"
"202828_s_at"	"MMP14"	"7.99784342505951"	"7.45144471728109"
"202829_s_at"	"VAMP7"	"9.2273091769195"	"7.1325657288986"
"202830_s_at"	"SLC37A4"	"7.56935274684828"	"7.49105295314517"
"202831_at"	"GPX2"	"7.00633574641264"	"7.03945545744491"
"202832_at"	"GCC2"	"7.84672320789225"	"7.14925005529113"
"202833_s_at"	"SERPINA1"	"11.6011981627647"	"11.346219399"
"202834_at"	"AGT"	"7.0911936444069"	"7.08440621953202"
"202835_at"	"TXNL4A"	"7.50363134867327"	"7.19928278718676"
"202836_s_at"	"TXNL4A"	"10.0402676131074"	"9.01785276020903"
"202837_at"	"TRAFD1"	"7.68446242017465"	"7.80418145703489"
"202838_at"	"FUCA1"	"8.77422284802164"	"6.9930194799851"
"202839_s_at"	"NDUFB7"	"8.25187992722271"	"7.61601724514203"
"202840_at"	"TAF15"	"7.86717256204211"	"8.36716293129586"
"202841_x_at"	"OGFR"	"8.84473249638129"	"8.31502178894792"
"202842_s_at"	"DNAJB9"	"9.80013746266481"	"7.97205070668193"
"202843_at"	"DNAJB9"	"7.78988569835175"	"6.87866037526722"
"202844_s_at"	"RALBP1"	"7.60406545293869"	"7.29444098592843"
"202845_s_at"	"RALBP1"	"7.9939031705151"	"6.94226020433442"
"202846_s_at"	"PIGC"	"8.16598088459855"	"7.09029028559539"
"202847_at"	"PCK2"	"7.98639057979625"	"7.76144838767349"
"202848_s_at"	"GRK6"	"8.67007660545403"	"7.96454314941621"
"202849_x_at"	"GRK6"	"8.34890354340199"	"7.8927593967364"
"202850_at"	"ABCD3"	"7.82562867320861"	"7.14770390664309"
"202851_at"	"AAGAB"	"7.39893553064388"	"7.75595065234529"
"202852_s_at"	"AAGAB"	"8.02422334394509"	"7.27516093936954"
"202853_s_at"	"RYK"	"8.10045725689961"	"7.23767982933177"
"202854_at"	"HPRT1"	"9.12185587832099"	"7.45122818009923"
"202855_s_at"	"SLC16A3"	"8.2905775261628"	"7.9089392778418"
"202856_s_at"	"SLC16A3"	"9.41961469620077"	"8.55698584857788"
"202857_at"	"CNPY2"	"9.24309368268383"	"8.28652975470233"
"202858_at"	"U2AF1"	"10.9477759856287"	"9.86621720662884"
"202859_x_at"	"CXCL8"	"11.3792176559729"	"10.6356533462797"
"202860_at"	"DENND4B"	"9.34218882935289"	"9.21441260802177"
"202861_at"	"PER1"	"8.39769479920523"	"7.73941060545832"
"202862_at"	"FAH"	"7.63459886775473"	"7.40811133955553"
"202863_at"	"SP100"	"8.23793563400268"	"6.73611043799906"
"202864_s_at"	"SP100"	"8.46548381690614"	"7.67064937285369"
"202865_at"	"DNAJB12"	"7.47503112422878"	"7.42105635958919"
"202866_at"	"DNAJB12"	"8.52402204647791"	"7.93664534104724"
"202867_s_at"	"DNAJB12"	"8.53307660426185"	"7.87492814053985"
"202868_s_at"	"POP4"	"9.04004224991283"	"7.7807677685126"
"202869_at"	"OAS1"	"7.7095602130973"	"6.98315675827011"
"202870_s_at"	"CDC20"	"6.9328156683056"	"7.19266364243234"
"202871_at"	"TRAF4"	"7.32272240086865"	"7.74398088112054"
"202872_at"	"ATP6V1C1"	"8.24553101531717"	"6.91171695385508"
"202873_at"	"ATP6V1C1"	"6.8616793648604"	"7.0800065357405"
"202874_s_at"	"ATP6V1C1"	"9.48344082084891"	"8.24730470015333"
"202875_s_at"	"PBX2"	"8.27093236233194"	"7.48134126726069"
"202876_s_at"	"PBX2"	"8.50513872125108"	"7.50155999791141"
"202877_s_at"	"CD93"	"8.86751604373363"	"7.65514359825775"
"202878_s_at"	"CD93"	"11.121645193972"	"9.69202784722987"
"202879_s_at"	"CYTH1"	"7.06882330041476"	"7.36448775264296"
"202880_s_at"	"CYTH1"	"9.83078230091552"	"8.28010806782732"
"202881_x_at"	"NOL7"	"7.2261266375945"	"7.44298892813449"
"202882_x_at"	"NOL7"	"9.41399603610417"	"7.3153112385441"
"202883_s_at"	"PPP2R1B"	"8.05535015304764"	"7.10343536044156"
"202884_s_at"	"PPP2R1B"	"7.29577064799875"	"7.30477728942696"
"202885_s_at"	"PPP2R1B"	"6.82624813593771"	"6.8619930971301"
"202886_s_at"	"PPP2R1B"	"6.98508659630587"	"6.70159913821222"
"202887_s_at"	"DDIT4"	"8.88198367509739"	"8.00747035796388"
"202888_s_at"	"ANPEP"	"10.1767015613143"	"8.39070091186752"
"202889_x_at"	"MAP7"	"7.2235067550578"	"7.25329373809311"
"202890_at"	"MAP7"	"6.74689463471584"	"6.85563207946931"
"202891_at"	"NIT1"	"8.30700695049548"	"7.9036578002941"
"202892_at"	"CDC23"	"7.59701712646827"	"6.91579771860917"
"202893_at"	"UNC13B"	"7.27230942901729"	"7.10313471684282"
"202894_at"	"EPHB4"	"7.45081528088829"	"7.49728035050786"
"202895_s_at"	"SIRPA"	"7.81615866403965"	"7.48835748791798"
"202896_s_at"	"SIRPA"	"9.56720235738801"	"7.79388068226592"
"202897_at"	"SIRPA"	"11.9774291951505"	"11.7447726793588"
"202898_at"	"SDC3"	"7.47546580216274"	"7.51705099781716"
"202899_s_at"	"SRSF3"	"9.8163786433561"	"8.63474912745662"
"2028_s_at"	"E2F1"	"7.32297323387486"	"7.66484581358125"
"202900_s_at"	"NUP88"	"7.8912231613371"	"6.93808715282064"
"202901_x_at"	"CTSS"	"8.98462885154076"	"7.16503320837417"
"202902_s_at"	"CTSS"	"12.9494788932843"	"12.661848819601"
"202903_at"	"LSM5"	"7.02679277220555"	"6.69993064358251"
"202904_s_at"	"LSM5"	"7.15553606319559"	"6.74968956509354"
"202905_x_at"	"NBN"	"8.9778149174236"	"7.55165132388776"
"202906_s_at"	"NBN"	"9.60677408157034"	"8.67461963921824"
